order_id,order_date,store_id,store_region,product_sku,product_category,product_name,quantity,unit_price,discount_pct,channel,updated_at
ORD-00137165,2024-11-23,114,southeast,SKU-00019,Plumbing,  SINGLE-HANDLE KITCHEN FAUCET  ,11.0,79.83,9.0,,2024-11-24
ORD-00140866,2023-09-01,146,,SKU-00036,Hardware,DECK SCREWS 5 LB. ,3.0,31.92,11.0,online,2023-09-13
ORD-00143983,2024-09-05,126,northeast,SKU-00046,Appliances,40 gal. Electric Water Heater,11.0,456.4,4.0,ONLINE,2024-09-28
ORD-00127248,2024-11-22,126,MW,SKU-00015,Lumber, 1x6 Cedar Board  ,,9.83,29.0,in_store,2024-11-26
,2023-01-23,120, southeast ,SKU-00005,Power Tools,Compact Reciprocating Saw,2.0,105.2,0.0,online,2023-01-30
ORD-00107694,2024-05-30,133,west,SKU-00020, Plumbing ,p-trap kit ,4.0,7.44,2.0,In-Store,2024-06-18
ORD-00100625,2024-01-16,146,West,SKU-00040, Hardware ,  Cabinet Knobs (10-pk),4.0,22.38,0.0,instore,2024-01-31
ORD-00124399,2024-08-30,101,SW,SKU-00004,Power Tools,Random Orbital Sander,,71.56,10.0,in store,2024-08-30
ORD-00142879,2024-01-10,141, southeast ,SKU-00029,Paint,  9 in. Roller Kit ,11.0,12.94,23.0,online,2024-01-16
ORD-00126297,2023-02-18,111,Midwest,SKU-00030,Paint,Painter's Tape 1.88 in.,6.0,6.41,21.0,In-Store,2023-03-11
ORD-00132783,2023-09-13,132,Mid West,SKU-00009,Hand Tools , Adjustable Wrench 10 in.  ,12.0,10.89,15.0,,2023-09-22
ORD-00118751,2023-10-19,109,Southeast,SKU-00040,Hardware,Cabinet Knobs (10-pk) ,3.0,22.89,1.0,in_store,2023-10-21
ORD-00130418,2024-09-20,144,South East,SKU-00035,  Flooring  ,FOAM UNDERLAYMENT ROLL ,10.0,24.67,8.0,ONLINE,2024-10-03
ORD-00121454,2024-07-26,113,MW,SKU-00022,  ELECTRICAL ,12/2 Romex 50 ft.,4.0,62.26,22.0,instore,2024-08-11
ORD-00111365,2024-02-06,142,North East,SKU-00046,Appliances,40 gal. Electric Water Heater,7.0,408.0,27.0,Online,2024-03-03
ORD-00141698,2024-02-23,116,West,SKU-00043,GARDEN ,50 ft. Garden Hose,7.0,29.96,15.0,online,2024-03-04
ORD-00142978,2024-02-15,133, southeast ,SKU-00001,Power Tools  ,7-1/4 IN. CIRCULAR SAW,1.0,139.78,26.0,In-Store,2024-02-28
ORD-00113199,2024-09-06,133,W,SKU-00041,Garden,  Potting Soil 2 cu. ft.  ,2.0,12.94,2.0,in_store,2024-09-14
ORD-00123901,2023-11-07,100,West,SKU-00012,  LUMBER,2x4x8 prime stud ,11.0,3.97,29.0,instore,2023-11-18
ORD-00108078,2024-11-21,108,Southwest,SKU-00049,Appliances, 1.6 cu. ft. Microwave ,2.0,126.97,,instore,2024-12-09
ORD-00108671,2024-05-27,134,northeast,SKU-00011,Hand Tools, LOCKING PLIERS 7 IN.  ,11.0,12.94,16.0,web,2024-06-08
ORD-00130139,2023-01-01,128,NE,SKU-00030,Paint,Painter's Tape 1.88 in.,7.0,6.5,3.0,,2023-01-17
ORD-00102983,2023-07-15,101,W,SKU-00038,Hardware, CABINET HINGES (10-PK) ,5.0,18.96,6.0,in store,2023-08-01
ORD-00121052,2024-08-04,148,southeast,SKU-00006,Hand Tools ,16 oz. claw hammer  ,9.0,12.99,25.0,online,2024-08-07
ORD-00142546,2023-05-10,102,South West,SKU-00002,  power tools ,Impact Driver Kit,10.0,135.29,29.0,,2023-06-02
ORD-00139967,2024-01-17,106,West,SKU-00000, POWER TOOLS  , 20V CORDLESS DRILL/DRIVER  ,,98.77,10.0,IN-STORE,2024-01-23
ORD-00144239,2024-12-24,132,west,SKU-00013,  Lumber,  1/2 in. 4x8 Plywood Sheet  ,3.0,38.37,2.0,ONLINE,2024-12-26
ORD-00114280,2023-10-11,114,Mid West,SKU-00018,Plumbing , brass ball valve 3/4 in.,8.0,12.79,12.0,Online,2023-11-01
ORD-00139000,2023-08-15,123,southeast,SKU-00023, Electrical  ,Duplex Outlet (10-pk),2.0,8.96,4.0,in store,2023-08-19
ORD-00134639,2024-01-16,136,MW,SKU-00032,Flooring  ,Laminate Plank (per case),6.0,40.82,23.0,in store,2024-01-17
ORD-00109545,2024-01-01,140,South East,SKU-00039,Hardware,Drywall Anchors (50-ct),6.0,7.41,22.0,instore,2024-01-01
ORD-00129451,2024-03-23,147,SE,SKU-00033,Flooring,Ceramic Tile 12x12 (per box),5.0,28.58,4.0,Pro-Desk,2024-04-17
ORD-00119728,2023-01-25,124,SW,SKU-00003,Power Tools,4-1/2 in. Angle Grinder,8.0,66.39,20.0,instore,2023-02-02
ORD-00139586,2023-03-04,117, southeast ,SKU-00049, Appliances  ,1.6 cu. ft. Microwave,7.0,142.66,11.0,in_store,2023-03-12
ORD-00130398,2023-02-27,103,Midwest,SKU-00013,Lumber,1/2 in. 4x8 Plywood Sheet,5.0,40.61,13.0,in_store,2023-03-22
ORD-00103839,2023-06-07,137,midwest,SKU-00032, FLOORING  ,Laminate Plank (per case),11.0,41.92,1.0,instore,2023-06-09
ORD-00102392,2024-10-17,148,southeast,SKU-00017,  Plumbing ,1/2 in. PVC Pipe 10 ft.,4.0,5.55,5.0,pro_desk,2024-11-07
ORD-00103674,2024-02-17,112,South West,SKU-00040, Hardware  ,  CABINET KNOBS (10-PK),4.0,22.57,17.0,online,2024-02-24
ORD-00104988,2024-09-04,127,Southeast,SKU-00006,hand tools , 16 oz. Claw Hammer  ,,18.14,2.0,In-Store,2024-09-08
ORD-00134652,2024-08-06,138,midwest,SKU-00014,Lumber,7/16 in. OSB Board,6.0,,,prodesk,2024-08-08
ORD-00102019,2024-05-24,141,Mid West,SKU-00049,Appliances,1.6 cu. ft. Microwave,4.0,122.25,4.0,In-Store,2024-05-27
ORD-00142970,2023-09-27,114,west,SKU-00020,  Plumbing  ,P-Trap Kit,6.0,7.14,0.0,pro desk,2023-10-15
ORD-00128641,2024-12-05,120,North East,SKU-00016,LUMBER  ,  Pressure-Treated 4x4x8 ,,12.31,2.0,Online,2024-12-27
ORD-00104071,2023-09-12,130,northeast,SKU-00023,Electrical ,  DUPLEX OUTLET (10-PK)  ,7.0,8.15,2.0,In-Store,2023-09-17
ORD-00106323,2024-03-30,119, southeast ,SKU-00033,  Flooring  ,  Ceramic Tile 12x12 (per box)  ,,27.99,7.0,ONLINE,2024-03-30
ORD-00133502,2023-03-06,137,Midwest,SKU-00025, Electrical  ,  LED A19 Bulb (4-pk) ,9.0,11.59,21.0,Pro Desk,2023-03-20
ORD-00120300,2024-11-11,122,northeast,SKU-00039,  Hardware,  DRYWALL ANCHORS (50-CT),3.0,8.04,9.0,Pro Desk,2024-11-16
ORD-00135443,2023-04-27,106,midwest,SKU-00048,Appliances,30 in. Range Hood,7.0,85.51,13.0,in store,2023-04-28
ORD-00121166,2023-08-20,116, southeast ,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,12.0,13.96,26.0,prodesk,2023-08-21
ORD-00120111,2024-12-10,134,West,SKU-00026,Electrical,Wire Connectors (100-ct),,9.11,2.0,,2024-12-22
,2023-10-28,113,Northeast,SKU-00033,Flooring,Ceramic Tile 12x12 (per box),4.0,30.08,3.0,IN-STORE,2023-11-03
ORD-00129517,2024-04-22,126,NE,SKU-00049,  Appliances  ,1.6 cu. ft. Microwave,6.0,116.78,1.0,Pro-Desk,2024-05-15
ORD-00120876,2023-09-26,124,North East,SKU-00010,hand tools ,Utility Knife,9.0,8.28,12.0,pro_desk,2023-10-13
ORD-00131805,2023-10-03,117,MW,SKU-00046,Appliances,  40 gal. Electric Water Heater,8.0,450.3,11.0,In-Store,2023-10-03
ORD-00119069,2023-01-20,103,South East,SKU-00001,Power Tools,7-1/4 in. Circular Saw,8.0,126.68,9.0,IN-STORE,2023-02-04
ORD-00110142,2024-10-04,136,southwest,SKU-00048,Appliances,30 in. Range Hood,2.0,92.44,4.0,,2024-10-27
ORD-00109279,2023-07-24,149,Southeast,SKU-00006,Hand Tools,16 oz. Claw Hammer,4.0,15.39,1.0,In-Store,2023-08-04
ORD-00139387,2023-08-24,142,Northeast,SKU-00007,  Hand Tools  ,25 ft. Tape Measure,11.0,22.26,26.0,in store,2023-09-14
ORD-00107766,2024-01-04,139,midwest,SKU-00023,Electrical,  duplex outlet (10-pk) ,10.0,8.8,2.0,pro_desk,2024-01-12
ORD-00135687,2024-02-24,124,W,SKU-00016, LUMBER, Pressure-Treated 4x4x8 ,8.0,11.93,8.0,pro_desk,2024-03-11
ORD-00119635,2024-05-11,137,southeast,SKU-00039, hardware,  drywall anchors (50-ct) ,6.0,88888.0,26.0,In-Store,2024-05-28
ORD-00139694,2024-05-08,123,midwest,SKU-00043,Garden,50 ft. Garden Hose ,5.0,30.87,13.0,Pro Desk,2024-05-22
ORD-00140142,2024-04-05,119, southeast ,SKU-00025,Electrical  ,LED A19 Bulb (4-pk),3.0,10.97,4.0,in store,2024-04-18
ORD-00117586,2023-08-16,109,MW,SKU-00036,Hardware ,  Deck Screws 5 lb.  ,6.0,37.15,8.0,Pro Desk,2023-09-03
ORD-00121518,2023-10-27,119,MW,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,10.0,13.31,25.0,In-Store,2023-11-19
ORD-00107144,2024-04-04,136,SW,SKU-00003,Power Tools,4-1/2 in. Angle Grinder,4.0,58.72,1.0,IN-STORE,2024-04-08
ORD-00101475,2024-11-06,148,SE,SKU-00036,  Hardware  ,Deck Screws 5 lb.,5.0,32.24,25.0,In-Store,2024-11-30
ORD-00117692,2024-02-06,125,Southeast,SKU-00038,Hardware ,Cabinet Hinges (10-pk) ,8.0,17.81,6.0,In-Store,2024-02-09
ORD-00134441,2024-05-29,133,NE,SKU-00033,  Flooring,Ceramic Tile 12x12 (per box),2.0,27.6,10.0,ONLINE,2024-06-22
ORD-00110103,2023-02-15,109,southeast,SKU-00037,Hardware, WOOD GLUE 16 OZ. ,9.0,7.74,14.0,in_store,2023-03-09
ORD-00123127,2023-01-16,125, southeast ,SKU-00002,  Power Tools, Impact Driver Kit,6.0,135.42,22.0,pro desk,2023-01-30
ORD-00120127,2023-01-18,135,,SKU-00023,Electrical, duplex outlet (10-pk),2.0,9.51,,instore,2023-02-10
ORD-00122595,2023-08-01,124,SE,SKU-00024,Electrical, Single-Pole Breaker 20A  ,8.0,6.73,10.0,instore,2023-08-26
ORD-00115881,2024-01-27,132,South East,SKU-00044, Garden  ,Bypass Pruning Shears,12.0,15.06,13.0,Online,2024-01-28
ORD-00135219,2024-11-18,123,SE,SKU-00028,Paint,Bonding Primer 1 gal.,1.0,21.8,4.0,online,2024-12-16
ORD-00143542,2023-06-18,142,Northeast,SKU-00034,  flooring  , Luxury Vinyl Plank (per case),2.0,52.82,26.0,instore,2023-07-16
ORD-00101930,2024-08-02,136,northeast,SKU-00043,Garden, 50 ft. garden hose,1.0,33.49,22.0,in store,2024-08-30
ORD-00113037,2023-04-10,123,northeast,SKU-00045, Garden,All-Purpose Fertilizer 25 lb.,2.0,22.38,7.0,in store,2023-05-04
ORD-00132404,2023-01-06,149,W,SKU-00041, garden ,Potting Soil 2 cu. ft. ,1.0,12.34,,in store,2023-02-02
ORD-00118276,2024-03-18,113,midwest,SKU-00020, Plumbing ,  p-trap kit,8.0,7.75,26.0,IN-STORE,2024-03-25
ORD-00101715,2024-07-13,120,West,SKU-00000, Power Tools  ,20V Cordless Drill/Driver,8.0,97.09,10.0,in store,2024-07-18
ORD-00139026,2023-11-10,112,South East,SKU-00044,Garden, Bypass Pruning Shears ,2.0,16.43,,online,2023-11-26
ORD-00132723,2023-09-27,108,Southeast,SKU-00000,  Power Tools,20V Cordless Drill/Driver,5.0,96.44,2.0,instore,2023-10-15
ORD-00121490,2023-03-04,111,South East,SKU-00000,  POWER TOOLS ,  20V CORDLESS DRILL/DRIVER  ,12.0,104.88,18.0,online,2023-04-01
ORD-00123746,2024-12-19,136,SW,SKU-00046,APPLIANCES  ,40 gal. Electric Water Heater,7.0,406.18,2.0,instore,2025-01-01
ORD-00120380,2024-06-23,115,South East,SKU-00033,Flooring  ,Ceramic Tile 12x12 (per box),6.0,30.72,0.0,in_store,2024-07-07
ORD-00133613,2023-07-20,136,west,SKU-00043, Garden ,50 ft. Garden Hose,2.0,31.66,12.0,web,2023-08-15
ORD-00115095,2024-07-10,132,SW,SKU-00028,paint ,Bonding Primer 1 gal.,5.0,23.47,2.0,instore,2024-08-05
ORD-00113918,2024-11-20,149,South East,SKU-00014,Lumber,7/16 in. OSB Board,8.0,23.32,22.0,ONLINE,2024-12-16
ORD-00115592,2023-07-09,128,southeast,SKU-00027,  Paint,Interior Latex Paint 1 gal.,4.0,,8.0,IN-STORE,2023-07-18
ORD-00125295,2024-02-17,114,MW,SKU-00003,Power Tools , 4-1/2 IN. ANGLE GRINDER,8.0,62.27,10.0,,2024-02-20
ORD-00120291,2023-03-03,108,Northeast,SKU-00048, Appliances,30 in. Range Hood,3.0,80.79,0.0,web,2023-03-29
ORD-00140949,2023-02-16,143,Southwest,SKU-00018,Plumbing,  Brass Ball Valve 3/4 in.,3.0,11.36,19.0,in store,2023-03-14
ORD-00127343,2023-02-13,104,Southwest,SKU-00035,Flooring  , foam underlayment roll  ,2.0,27.74,6.0,pro desk,2023-02-19
ORD-00104435,2024-01-24,135,W,SKU-00010,hand tools ,Utility Knife,,8.81,22.0,web,2024-02-12
ORD-00118090,2024-11-29,148,southeast,SKU-00012,Lumber ,2x4x8 Prime Stud  ,7.0,4.35,12.0,,2024-12-14
ORD-00144926,2023-08-11,127,,SKU-00009,Hand Tools,Adjustable Wrench 10 in.,7.0,13.34,28.0,Pro-Desk,2023-08-13
ORD-00135922,2024-09-08,146,Northeast,SKU-00034, Flooring,Luxury Vinyl Plank (per case)  ,1.0,58.82,3.0,in_store,2024-09-30
ORD-00144635,2024-08-11,129,midwest,SKU-00038,Hardware  ,Cabinet Hinges (10-pk),10.0,18.12,14.0,in_store,2024-08-19
ORD-00115211,2024-08-24,149,W,SKU-00048,Appliances,30 in. Range Hood,9.0,84.81,22.0,Online,2024-09-21
ORD-00139135,2023-06-21,108,Southeast,SKU-00012,  Lumber,2x4x8 Prime Stud,11.0,4.4,13.0,prodesk,2023-07-04
ORD-00110215,2023-08-08,109,Midwest,SKU-00046, appliances ,40 gal. Electric Water Heater,6.0,403.46,6.0,web,2023-08-10
ORD-00104956,2024-01-05,135,Southeast,SKU-00015,LUMBER,1x6 Cedar Board,9.0,9.81,23.0,in store,2024-01-24
ORD-00108841,2024-01-06,131,northeast,SKU-00008,Hand Tools, screwdriver set (10-pc)  ,3.0,25.46,2.0,Online,2024-01-15
ORD-00142217,2024-02-29,111,Northeast,SKU-00030,Paint,Painter's Tape 1.88 in.,7.0,6.75,14.0,in store,2024-03-01
ORD-00117084,2023-08-29,134,NE,SKU-00023,Electrical,Duplex Outlet (10-pk),11.0,8.97,13.0,pro desk,2023-09-10
ORD-00113961,2024-10-16,112,,SKU-00021,Plumbing, PIPE WRENCH 14 IN.,8.0,28.38,24.0,pro_desk,2024-10-16
ORD-00116132,2024-08-14,136,SW,SKU-00023,Electrical, Duplex Outlet (10-pk) ,5.0,10.16,25.0,Online,2024-08-21
ORD-00115951,2024-02-29,138,NE,SKU-00021,Plumbing,Pipe Wrench 14 in.,3.0,26.59,6.0,ONLINE,2024-03-16
ORD-00111728,2024-07-04,140,Southwest,SKU-00030,Paint,Painter's Tape 1.88 in.,7.0,6.7,15.0,IN-STORE,2024-07-04
ORD-00132223,2023-03-02,101, southeast ,SKU-00007, hand tools  ,25 ft. Tape Measure,8.0,21.22,3.0,web,2023-03-06
ORD-00119583,2024-03-08,148,southeast,SKU-00007,Hand Tools ,25 ft. Tape Measure,,19.47,28.0,online,2024-03-09
ORD-00134293,2024-10-31,131,southeast,SKU-00000,Power Tools,20V Cordless Drill/Driver,2.0,,29.0,pro desk,2024-10-31
ORD-00104713,2024-01-17,101,west,SKU-00022,  Electrical ,12/2 Romex 50 ft.,3.0,,18.0,pro_desk,2024-01-23
ORD-00115367,2024-07-25,147,MW,SKU-00012,Lumber,2x4x8 Prime Stud,8.0,4.31,3.0,IN-STORE,2024-08-18
ORD-00113810,2024-02-06,116,South East,SKU-00040,Hardware,Cabinet Knobs (10-pk),3.0,20.34,2.0,in_store,2024-03-05
ORD-00127886,2024-07-09,118,,SKU-00048, Appliances,30 in. Range Hood,8.0,87.17,16.0,Online,2024-07-15
ORD-00107010,2023-09-20,132,West,SKU-00035,Flooring,  Foam Underlayment Roll ,3.0,26.28,6.0,online,2023-10-01
ORD-00101871,2023-01-27,136,Southeast,SKU-00023, Electrical  ,duplex outlet (10-pk)  ,7.0,9.8,7.0,in store,2023-02-23
ORD-00133004,2024-02-27,132,South East,SKU-00015, Lumber ,1X6 CEDAR BOARD  ,8.0,10.06,13.0,online,2024-03-04
ORD-00120763,2023-01-06,137,West,SKU-00003, Power Tools,4-1/2 in. Angle Grinder  ,5.0,60.04,0.0,Online,2023-01-27
ORD-00118442,2024-04-16,124,west,SKU-00046, APPLIANCES, 40 GAL. ELECTRIC WATER HEATER  ,8.0,499.62,24.0,In-Store,2024-05-12
ORD-00115688,2024-04-06,126,South East,SKU-00045,Garden,all-purpose fertilizer 25 lb.,1.0,22.65,9.0,online,2024-04-13
ORD-00119015,2024-04-28,130,Southwest,SKU-00032, Flooring,Laminate Plank (per case),11.0,39.33,1.0,in_store,2024-05-03
ORD-00129661,2023-10-25,149,SW,SKU-00031,Paint,Angled Brush Set (3-pc),6.0,13.71,0.0,IN-STORE,2023-11-04
ORD-00140668,2023-05-09,123,W,SKU-00040,Hardware ,Cabinet Knobs (10-pk)  ,7.0,21.02,29.0,in_store,2023-05-27
ORD-00139222,2024-05-22,121,South East,SKU-00018, Plumbing  ,Brass Ball Valve 3/4 in.,1.0,13.07,11.0,instore,2024-06-03
ORD-00102815,2024-12-14,104,North East,SKU-00041,  garden , potting soil 2 cu. ft.,6.0,14.33,,IN-STORE,2025-01-07
ORD-00118052,2023-06-22,113,Southwest,SKU-00035,  Flooring  ,  Foam Underlayment Roll ,8.0,28.28,16.0,in store,2023-07-01
ORD-00101869,2024-12-28,107,Mid West,SKU-00021,plumbing,Pipe Wrench 14 in.,8.0,25.77,5.0,instore,2025-01-06
ORD-00117824,2024-03-14,107,SW,SKU-00007,Hand Tools,25 ft. Tape Measure,1.0,20.7,2.0,in_store,2024-04-07
ORD-00109980,2023-01-29,122,Southeast,SKU-00024,Electrical,Single-Pole Breaker 20A,3.0,6.13,9.0,pro_desk,2023-02-20
ORD-00113598,2024-06-06,131,North East,SKU-00024,Electrical, Single-Pole Breaker 20A  ,,5.99,25.0,online,2024-06-28
ORD-00100582,2024-11-23,140,west,SKU-00012,  Lumber,2x4x8 Prime Stud,11.0,3.92,1.0,web,2024-11-26
ORD-00119035,2023-01-24,135,west,SKU-00049,Appliances,  1.6 CU. FT. MICROWAVE,11.0,133.69,2.0,instore,2023-01-29
ORD-00138379,2023-12-15,127,W,SKU-00036,Hardware,DECK SCREWS 5 LB. ,8.0,31.98,29.0,in_store,2023-12-25
ORD-00127016,2023-06-02,102,northeast,SKU-00048, appliances  ,  30 in. Range Hood,7.0,93.65,3.0,in store,2023-06-18
ORD-00108291,2024-09-24,133,North East,SKU-00042, Garden  ,Hardwood Mulch 2 cu. ft.,6.0,4.69,13.0,in_store,2024-10-18
ORD-00103662,2023-04-13,101,South East,SKU-00010,  Hand Tools  , UTILITY KNIFE  ,12.0,8.47,21.0,Pro Desk,2023-04-26
ORD-00125065,2024-01-21,142,,SKU-00033,Flooring,Ceramic Tile 12x12 (per box),3.0,27.87,1.0,in_store,2024-02-12
ORD-00124977,2024-10-29,102,midwest,SKU-00009,HAND TOOLS  ,Adjustable Wrench 10 in.,2.0,11.77,28.0,pro desk,2024-11-18
ORD-00126988,2023-06-04,112,W,SKU-00035,  flooring ,Foam Underlayment Roll,5000.0,25.19,24.0,IN-STORE,2023-07-03
ORD-00135740,2023-01-22,142,southeast,SKU-00025,Electrical ,LED A19 Bulb (4-pk),7.0,10.64,14.0,in_store,2023-02-03
ORD-00143747,2023-09-14,141,,SKU-00003,  POWER TOOLS, 4-1/2 in. Angle Grinder ,2.0,54.6,26.0,in store,2023-09-25
ORD-00116746,2023-02-08,148,Midwest,SKU-00016, LUMBER  , Pressure-Treated 4x4x8 ,1.0,12.74,28.0,In-Store,2023-03-07
ORD-00112488,2024-03-13,132,SE,SKU-00035,Flooring,Foam Underlayment Roll,7.0,20.54,2.0,,2024-03-14
ORD-00125694,2024-02-15,148,MW,SKU-00044,Garden  ,Bypass Pruning Shears,1.0,17.61,15.0,Pro-Desk,2024-03-13
ORD-00107920,2024-12-03,134,West,SKU-00005,Power Tools, Compact Reciprocating Saw,9.0,99.31,29.0,in store,2024-12-08
ORD-00140454,2023-03-04,101,Northeast,SKU-00028,Paint,Bonding Primer 1 gal.,2.0,22.77,0.0,prodesk,2023-03-29
ORD-00113402,2024-04-28,105,midwest,SKU-00029,Paint,9 in. Roller Kit,3.0,17.02,22.0,In-Store,2024-05-16
ORD-00133492,2024-04-07,136,SW,SKU-00030,paint  ,Painter's Tape 1.88 in.,12.0,6.27,1.0,IN-STORE,2024-04-30
ORD-00118739,2023-01-01,111,Southeast,SKU-00017,plumbing ,1/2 in. PVC Pipe 10 ft.,5.0,6.07,1.0,web,2023-01-15
ORD-00133194,2023-09-13,146,SE,SKU-00005, POWER TOOLS  , COMPACT RECIPROCATING SAW ,4.0,115.24,17.0,Pro-Desk,2023-09-26
ORD-00112624,2024-07-14,115,W,SKU-00019,Plumbing, Single-Handle Kitchen Faucet  ,9.0,99.91,15.0,In-Store,2024-07-28
ORD-00117309,2024-06-25,121,southeast,SKU-00048, appliances  ,30 in. Range Hood,7.0,95.26,0.0,IN-STORE,2024-07-16
ORD-00126023,2023-06-30,121,Northeast,SKU-00028, Paint  ,Bonding Primer 1 gal.,2.0,21.93,23.0,instore,2023-07-09
ORD-00115406,2023-02-18,103, southeast ,SKU-00015,Lumber, 1X6 CEDAR BOARD  ,3.0,8.91,1.0,online,2023-03-17
ORD-00104197,2024-06-30,139,MW,SKU-00006,  Hand Tools ,16 oz. Claw Hammer,3.0,13.91,7.0,in store,2024-07-03
ORD-00101127,2023-05-18,100,Mid West,SKU-00049,Appliances  ,1.6 cu. ft. Microwave  ,10.0,103.81,29.0,IN-STORE,2023-05-25
ORD-00113410,2023-01-25,130,northeast,SKU-00022,electrical  , 12/2 Romex 50 ft.,4.0,56.68,0.0,online,2023-02-18
ORD-00129508,2023-05-25,129,North East,SKU-00018,Plumbing, Brass Ball Valve 3/4 in.,5.0,13.54,3.0,ONLINE,2023-06-11
ORD-00102032,2023-08-01,144,NE,SKU-00032,  Flooring , Laminate Plank (per case),1.0,46.98,28.0,web,2023-08-23
ORD-00108760,2023-02-20,125,,SKU-00035,Flooring,Foam Underlayment Roll,10.0,,0.0,pro desk,2023-02-21
ORD-00108276,2023-12-01,137,MW,SKU-00002,Power Tools,Impact Driver Kit,4.0,164.19,7.0,online,2023-12-02
ORD-00122145,2024-12-18,120,NE,SKU-00002,POWER TOOLS ,Impact Driver Kit,4.0,148.36,1.0,in store,2024-12-24
ORD-00106612,2023-03-26,117, southeast ,SKU-00001, Power Tools  ,  7-1/4 in. Circular Saw,5.0,129.96,4.0,IN-STORE,2023-04-01
ORD-00124323,2024-04-06,146,midwest,SKU-00013,Lumber,  1/2 in. 4x8 Plywood Sheet  ,2.0,37.66,4.0,in_store,2024-04-25
ORD-00143290,2023-04-18,137,Southwest,SKU-00020,plumbing,  P-Trap Kit ,7.0,7.31,3.0,in_store,2023-05-03
ORD-00113754,2024-12-05,130,South East,SKU-00025,Electrical, led a19 bulb (4-pk)  ,5000.0,10.76,9.0,ONLINE,2025-01-02
ORD-00105061,2023-11-25,102,North East,SKU-00041,Garden  ,Potting Soil 2 cu. ft. ,2.0,13.24,23.0,ONLINE,2023-12-13
ORD-00101346,2023-09-30,138,Midwest,SKU-00003,Power Tools,  4-1/2 in. Angle Grinder,11.0,63.89,1.0,web,2023-10-21
ORD-00100383,2024-07-01,121,west,SKU-00005,Power Tools  ,  compact reciprocating saw  ,9.0,101.64,7.0,in_store,2024-07-19
ORD-00113524,2023-06-01,144,,SKU-00008,  hand tools  ,Screwdriver Set (10-pc),2.0,24.48,15.0,pro_desk,2023-06-21
ORD-00135825,2023-11-10,145,NE,SKU-00007,Hand Tools,25 ft. Tape Measure,6.0,20.8,12.0,prodesk,2023-11-16
ORD-00100315,2023-09-10,108,Northeast,SKU-00023,  Electrical,Duplex Outlet (10-pk),4.0,-38.5,1.0,In-Store,2023-09-11
ORD-00124593,2023-02-13,144,,SKU-00021,Plumbing,Pipe Wrench 14 in.  ,4.0,25.08,22.0,in_store,2023-02-19
ORD-00128321,2023-03-21,100,NE,SKU-00016,Lumber,Pressure-Treated 4x4x8,8.0,12.5,0.0,Online,2023-04-13
ORD-00120428,2024-11-23,149,South West,SKU-00017,Plumbing,1/2 in. PVC Pipe 10 ft.,2.0,5.89,19.0,ONLINE,2024-12-19
ORD-00121229,2023-12-18,119,Southwest,SKU-00045,Garden,All-Purpose Fertilizer 25 lb.,8.0,22.48,6.0,instore,2023-12-25
ORD-00132765,2023-12-29,109,West,SKU-00048,Appliances, 30 in. Range Hood  ,1.0,92.37,22.0,ONLINE,2023-12-31
ORD-00110236,2024-12-05,134,,SKU-00016,Lumber,Pressure-Treated 4x4x8  ,2.0,11.39,27.0,instore,2025-01-03
ORD-00112974,2023-02-05,148,NE,SKU-00001,Power Tools,7-1/4 in. Circular Saw,4.0,130.29,18.0,in store,2023-03-05
ORD-00130367,2024-01-06,104,SE,SKU-00025,Electrical, LED A19 Bulb (4-pk),7.0,11.03,3.0,Online,2024-01-18
ORD-00138496,2023-10-31,124,northeast,SKU-00007,  Hand Tools  ,  25 ft. Tape Measure  ,7.0,17.69,20.0,in store,2023-11-22
ORD-00144340,2024-05-23,103,southwest,SKU-00032,Flooring, laminate plank (per case),1.0,,6.0,pro desk,2024-05-25
ORD-00111499,2024-07-27,127,southeast,SKU-00017,  Plumbing  ,1/2 in. PVC Pipe 10 ft.,11.0,5.39,0.0,instore,2024-07-28
ORD-00130105,2023-10-17,136,North East,SKU-00048, Appliances  ,  30 in. Range Hood ,5.0,86.9,5.0,Pro-Desk,2023-10-22
ORD-00136883,2023-09-18,108, southeast ,SKU-00026,Electrical,  Wire Connectors (100-ct),5.0,8.9,0.0,in_store,2023-10-15
,2024-04-03,144,southeast,SKU-00000,Power Tools,  20V CORDLESS DRILL/DRIVER,3.0,101.54,16.0,in store,2024-04-08
ORD-00133409,2024-08-05,126,Midwest,SKU-00003,Power Tools, 4-1/2 in. Angle Grinder  ,3.0,62.53,3.0,Online,2024-08-16
ORD-00132354,2024-05-16,107,MW,SKU-00020,Plumbing ,P-TRAP KIT  ,11.0,7.26,3.0,IN-STORE,2024-05-24
ORD-00144385,2023-06-16,108,Southeast,SKU-00022,Electrical,12/2 Romex 50 ft.,8.0,56.46,14.0,online,2023-06-30
ORD-00111578,2023-02-18,123,Southeast,SKU-00040, Hardware  ,Cabinet Knobs (10-pk),3.0,22.33,13.0,web,2023-03-16
ORD-00128510,2024-02-12,143,SE,SKU-00004,Power Tools,Random Orbital Sander,12.0,72.79,2.0,in_store,2024-03-03
ORD-00136004,2024-03-15,122,Midwest,SKU-00003,POWER TOOLS, 4-1/2 in. Angle Grinder,11.0,59.27,2.0,instore,2024-03-22
ORD-00131627,2024-12-21,107,South East,SKU-00031,Paint,Angled Brush Set (3-pc),9.0,12.45,29.0,IN-STORE,2024-12-23
